"","Language_ID","GB020","GB021","GB022","GB023","GB024","GB025","GB026","GB027","GB028","GB030","GB031","GB035","GB036","GB037","GB038","GB039","GB041","GB042","GB043","GB044","GB046","GB047","GB048","GB049","GB051","GB052","GB053","GB054","GB057","GB058","GB059","GB065","GB068","GB069","GB070","GB071","GB072","GB073","GB074","GB075","GB079","GB080","GB081","GB082","GB083","GB084","GB086","GB089","GB090","GB091","GB092","GB093","GB094","GB095","GB096","GB098","GB099","GB103","GB104","GB105","GB107","GB108","GB109","GB110","GB111","GB113","GB114","GB115","GB116","GB117","GB118","GB119","GB120","GB121","GB122","GB123","GB124","GB126","GB127","GB129","GB130","GB131","GB132","GB133","GB134","GB135","GB136","GB137","GB138","GB139","GB140","GB146","GB147","GB148","GB149","GB150","GB151","GB152","GB155","GB156","GB158","GB159","GB160","GB165","GB166","GB167","GB170","GB171","GB172","GB177","GB184","GB185","GB186","GB187","GB188","GB192","GB193","GB196","GB197","GB198","GB203","GB204","GB250","GB252","GB253","GB254","GB256","GB257","GB260","GB262","GB263","GB264","GB265","GB266","GB270","GB273","GB275","GB276","GB285","GB286","GB291","GB296","GB297","GB298","GB299","GB300","GB301","GB302","GB303","GB304","GB305","GB306","GB309","GB312","GB313","GB314","GB315","GB316","GB317","GB318","GB319","GB320","GB321","GB322","GB323","GB324","GB325","GB326","GB327","GB328","GB329","GB330","GB331","GB333","GB334","GB335","GB336","GB400","GB401","GB402","GB403","GB408","GB409","GB410","GB415","GB421","GB422","GB430","GB431","GB432","GB433","GB519","GB520","GB521","GB522","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID.y","Closest_ISO369P3code","First_Year_Of_Documentation","Last_Year_Of_Documentation","LMP_POP1","AES","EGIDS","L1_POP","nochildren"
"2227","uraa1244",1,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,NA,0,0,1,0,1,0,0,NA,0,1,0,1,1,NA,0,1,0,0,1,0,0,0,0,1,"Ura","Eurasia",27.466667,90.9,"uraa1244","","","sino1245","bumt1240","kjz",NA,NA,36500,"threatened","6a",36500,0
"2228","urak1238",1,0,0,0,2,2,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,1,NA,0,0,0,1,NA,NA,1,NA,0,1,0,1,0,1,NA,1,0,1,1,NA,1,0,NA,NA,1,0,0,1,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,NA,NA,0,0,0,NA,0,0,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,0,0,0,0,1,1,1,1,"Urak Lawoi'","Eurasia",7.5258,99.0768,"urak1238","urk","TH","aust1307","","urk",NA,NA,3000,"shifting","6a",3000,0
"2229","urar1246",0,NA,0,0,1,1,NA,1,1,0,0,1,0,0,0,0,NA,0,0,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,1,1,0,0,1,1,0,0,0,0,NA,0,0,1,0,2,0,1,0,1,1,1,0,0,1,1,NA,1,0,0,1,0,NA,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,NA,NA,1,0,0,0,0,0,0,0,1,NA,NA,0,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,NA,"Urarina","South America",-4.44006,-75.4211,"urar1246","ura","PE","","","ura",NA,NA,3000,"shifting","5",3000,0
"2230","urav1235",1,1,0,1,3,2,0,1,1,0,0,NA,NA,NA,NA,1,1,0,0,1,NA,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,1,1,1,0,0,0,0,NA,0,0,0,1,1,NA,0,0,NA,0,1,0,0,0,0,0,0,0,1,NA,0,NA,NA,0,2,0,0,0,3,1,NA,NA,NA,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"Ura (Vanuatu)","Papunesia",-18.6747,169.084,"urav1235","uur","VU","aust1307","","uur",NA,NA,6,"nearly extinct","8b",6,1
"2231","urim1252",1,1,0,1,2,3,0,1,1,0,1,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,1,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,NA,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0,1,1,0,0,1,NA,NA,0,0,1,0,0,0,1,0,0,0,0,1,1,1,"Urim","Papunesia",-3.58018,142.653,"urim1252","uri","PG","nucl1708","","uri",NA,NA,3740,"shifting","5",3740,0
"2232","urip1239",1,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,0,0,NA,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,0,1,0,0,0,0,1,0,"Uripiv-Wala-Rano-Atchin","Papunesia",-16.00951,167.34643,"urip1239","upv","VU","aust1307","","upv",NA,NA,9000,"not endangered","5",9000,0
"2233","urni1239",0,0,0,0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,1,3,0,0,0,0,1,0,NA,NA,1,1,0,0,0,1,NA,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,NA,1,0,0,0,NA,NA,0,0,0,0,1,0,0,1,1,1,0,1,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Urningangg","Australia",-13.4766,133.023,"urni1239","urc","AU","giim1238","","urc",NA,1995,0,"moribund","10",0,0
"2234","urua1242",1,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1,NA,0,0,1,0,0,0,1,3,NA,NA,NA,0,1,1,1,1,1,NA,NA,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,0,0,1,NA,NA,NA,0,1,0,1,NA,NA,0,NA,NA,NA,NA,1,0,1,0,NA,0,0,NA,0,0,1,NA,1,1,1,NA,NA,NA,2,0,0,0,NA,NA,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,NA,NA,NA,0,NA,1,1,0,NA,0,0,0,1,0,1,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,0,0,NA,1,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,1,1,0,NA,"Uruava","Papunesia",-6.23314,155.573,"urua1242","urv","PG","aust1307","","urv",NA,1985,0,"extinct","10",0,0
"2235","uruu1244",0,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,NA,NA,0,0,0,0,0,1,1,NA,0,1,1,1,0,0,NA,0,NA,0,0,0,0,0,NA,NA,0,1,0,0,0,1,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,1,0,1,NA,NA,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,1,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,1,"Uru","South America",-16.72547,-68.97119,"uruu1244","ure","BO","uruc1242","","ure",NA,2004,2,"extinct","8b",2,1
"2236","usan1239",0,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,NA,NA,NA,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Usan","Papunesia",-4.84265,145.362,"usan1239","wnu","PG","nucl1709","","wnu",NA,NA,1400,"not endangered","5",1400,0
"2237","utes1238",1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,NA,1,0,1,0,0,1,0,1,1,1,NA,1,1,1,1,1,NA,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,NA,0,0,0,1,NA,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Ute-Southern Paiute","North America",40.0965,-110.305,"utes1238","ute","US","utoa1244","","ute",NA,NA,1980,"shifting","6b",1980,1
"2238","uuuu1243",0,NA,NA,0,2,1,0,1,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,NA,NA,1,0,0,1,0,1,0,1,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,1,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,NA,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,1,1,NA,1,"U","Eurasia",22.6767,101.772,"uuuu1243","uuu","CN","aust1305","","uuu",NA,NA,40000,"shifting","7",40000,1
"2239","vano1237",0,0,0,0,2,2,0,NA,1,0,1,1,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,1,1,0,1,NA,1,0,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,1,NA,NA,0,NA,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,0,0,1,1,"Lovono","Papunesia",-11.6107,166.7984,"vano1237","vnk","SB","aust1307","","vnk",NA,NA,5,"nearly extinct","8b",5,1
"2240","veps1250",0,0,0,0,1,3,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,NA,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,0,1,1,0,0,0,0,0,0,1,0,0,NA,1,0,NA,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,"Veps","Eurasia",60.3353,34.7865,"veps1250","vep","RU","ural1272","","vep",NA,NA,5750,"moribund","6b",5750,1
"2241","vera1241",1,1,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,"Vera'a","Papunesia",-13.892528,167.428701,"vera1241","vra","VU","aust1307","","vra",NA,NA,NA,NA,NA,NA,NA
"2242","viem1243",1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,0,1,1,1,0,0,0,2,1,0,0,1,1,NA,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,NA,0,1,0,NA,NA,0,0,0,0,1,0,0,1,NA,NA,1,0,1,1,1,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,0,2,0,0,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,1,0,0,1,0,0,1,1,0,0,NA,NA,NA,1,0,0,0,NA,NA,0,0,0,0,0,0,1,NA,"Viemo","Africa",10.8429,-3.84128,"viem1243","vig","BF","atla1278","","vig",NA,NA,8000,"not endangered","6a",8000,0
"2243","viet1252",1,NA,1,0,1,2,0,NA,1,0,0,1,0,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,1,NA,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,1,0,NA,1,0,NA,NA,NA,NA,0,0,0,1,0,1,0,1,NA,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,1,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,1,NA,"Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie","CN;LA;VN","aust1305","","vie",NA,NA,66200200,"not endangered","1",66200200,0
"2244","vinm1237",0,1,0,1,2,2,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,NA,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,0,1,NA,NA,0,NA,1,0,1,NA,0,NA,0,NA,NA,0,1,0,1,0,1,1,1,1,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,2,0,0,0,2,0,NA,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,0,0,1,0,0,0,NA,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,0,NA,1,"Neve'ei","Papunesia",-16.2253,167.427,"vinm1237","vnm","VU","aust1307","","vnm",NA,NA,500,"shifting","6b",500,1
"2245","voro1241",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,"Võro-Mulgi-Tartu","Eurasia",57.85,27,"voro1241","","","ural1272","sout2679","vro",NA,NA,NA,NA,NA,NA,NA
"2246","voti1245",0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,1,1,1,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Votic","Eurasia",59.3802,28.6235,"voti1245","vot","RU","ural1272","","vot",NA,NA,15,"nearly extinct","8b",15,1
"2247","vunj1238",NA,0,0,NA,2,2,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,NA,NA,NA,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,NA,0,0,0,NA,0,0,0,0,0,1,0,1,0,1,1,1,0,0,NA,NA,NA,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,1,NA,0,1,1,NA,0,0,0,2,0,0,1,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,NA,0,1,NA,0,0,0,NA,1,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Vunjo","Africa",-3.42531,37.5847,"vunj1238","vun","KE;TZ","atla1278","","vun",NA,NA,3e+05,"not endangered","6a",3e+05,0
"2248","vure1239",0,0,0,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,NA,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,"Vurës","Papunesia",-13.905677,167.451412,"vure1239","msn","VU","aust1307","","msn",NA,NA,1050,"shifting","6a",1050,0
"2249","vwan1235",1,0,0,1,2,2,0,0,0,0,0,1,NA,0,0,1,NA,0,0,1,NA,1,1,NA,0,NA,1,NA,NA,0,NA,1,0,0,1,NA,1,NA,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,NA,NA,1,1,NA,NA,NA,0,1,1,1,0,1,0,NA,NA,1,NA,NA,0,NA,NA,NA,1,0,1,0,1,NA,1,0,1,NA,NA,0,1,0,0,0,0,0,1,0,0,NA,1,0,0,NA,0,0,1,0,1,1,1,0,0,0,2,0,0,1,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,1,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,1,NA,NA,0,1,0,0,0,0,0,0,1,"Vwanji","Africa",-9.00683,34.0757,"vwan1235","wbi","TZ","atla1278","","wbi",NA,NA,28000,"not endangered","5",28000,0
"2250","wadj1254",0,0,0,0,NA,1,0,1,1,1,1,NA,NA,1,NA,0,0,0,0,0,0,NA,NA,NA,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,NA,0,0,0,1,0,1,1,NA,0,0,0,0,0,1,0,NA,0,NA,0,1,1,1,1,1,1,0,0,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,NA,NA,0,0,1,0,0,0,0,NA,"Wadjiginy","Australia",-12.8596,130.737,"wadj1254","wdj","AU","","","wdj",NA,NA,12,"moribund","8b",12,1
"2251","waga1260",0,0,0,0,NA,2,0,NA,1,1,1,0,0,0,0,0,NA,0,1,1,0,1,1,NA,NA,0,NA,0,NA,NA,NA,3,0,NA,1,NA,1,NA,NA,0,0,1,0,1,1,1,NA,1,0,NA,0,1,0,NA,NA,NA,0,0,0,NA,0,1,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,NA,1,NA,NA,0,3,1,0,0,1,1,1,0,1,1,0,1,NA,NA,0,NA,1,NA,1,0,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,NA,1,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,"Wagaya","Australia",-20.329,137.623,"waga1260","wga","AU","pama1250","","wga",NA,1995,0,"moribund","10",0,0
"2252","wage1238",0,0,0,0,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,3,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,0,0,1,3,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,0,NA,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Wageman","Australia",-13.8627,131.893,"wage1238","waq","AU","","","waq",NA,NA,10,"moribund","8b",10,1
